Customer_ID,First_Name,Last_Name,Email,Phone,Gender,DOB,Address,City,State,Country,Postal_Code,Registration_Date,Customer_Segment
CUST519626,James,Campbell,tayloranthony@example.org,647-585-2243,Other,1969-07-21,"29708 Heather Dale, Lake Patricia, IL 07951",North David,Washington,Estonia,40306,2025-02-10,Corporate
CUST867691,Nancy,Moore,jamie05@example.com,3118528850,Other,1967-02-11,"5043 Schroeder Fork Suite 449, Lake Jessicahaven, TX 49953",Normanport,Alabama,Lithuania,48826,2024-05-30,Corporate
CUST902189,Christopher,Anderson,underwooddanielle@example.com,001-725-269-0143x67885,Other,1974-10-11,"10132 Kevin Terrace, Johnbury, DE 25166",West Tracymouth,Minnesota,Antarctica (the territory South of 60 deg S),93992,2023-02-24,Retail
CUST585632,Garrett,Fletcher,caitlinsharp@example.com,+1-994-585-6940x69400,Female,1980-06-24,"07122 Brenda Branch Apt. 729, West Donald, DC 99195",West Margaretborough,Alabama,Faroe Islands,26859,2020-12-11,SMB
CUST763744,Jordan,Faulkner,jeanetteochoa@example.com,906-941-1113x9026,Female,2001-07-23,"10218 Nicholas Circle Suite 710, Rachelchester, KS 78435",North Davidfurt,South Carolina,North Macedonia,16033,2022-04-09,SMB
CUST169099,Eric,Mckinney,alvaradomichael@example.net,(375)475-6840x502,Other,1997-04-09,"8485 Anita Street Apt. 331, North Nancy, AL 57007",Lake Todd,New Hampshire,Bangladesh,04199,2021-06-15,SMB
CUST521875,Melissa,Allen,zarnold@example.com,824-480-7369,Other,2005-07-20,"PSC 2625, Box 2111, APO AP 99334",Davisland,Minnesota,Poland,90233,2024-11-27,Retail
CUST007015,Kevin,Arnold,jacksonthomas@example.org,6104916672,Female,1960-09-26,"037 Elizabeth Dale, East Amandahaven, MA 03936",West Tara,South Carolina,Saint Vincent and the Grenadines,81160,2024-12-18,Corporate
CUST593276,Janice,Gibbs,nellis@example.net,387-232-2141,Other,1976-11-28,"367 Christie Unions, North Nathaniel, MN 61853",Michelleville,West Virginia,South Georgia and the South Sandwich Islands,40037,2021-12-25,SMB
CUST385200,Michael,Erickson,crystal68@example.org,2345447615,Female,1973-09-08,"33372 Jones Islands Apt. 379, North Angela, WY 49459",Martinezburgh,Indiana,Macao,89556,2022-05-09,Retail
CUST412484,Ryan,Wong,thomascole@example.net,001-412-388-0067,Other,1981-07-21,"537 King Fall, Lake Jameschester, WI 24178",Lake Allison,Michigan,Nauru,88748,2024-05-07,Retail
CUST986968,Lisa,Richardson,daniel20@example.com,(711)463-1553,Other,1962-11-23,"0789 Gill Brook, South Julie, NE 84766",Scottport,Pennsylvania,Anguilla,59663,2022-07-11,Retail
CUST529345,Lindsey,Hernandez,monicamitchell@example.com,819-402-9303,Female,2006-09-17,"3568 Gregory Inlet, South Oliviaton, IN 77361",South Lisa,Minnesota,Saint Helena,86514,2022-05-31,Retail
CUST715075,Daniel,Valdez,markjames@example.org,630-728-5856x1766,Male,1990-08-18,"5770 Ferrell Courts Apt. 163, North Lisamouth, MH 50461",East Barbara,Oklahoma,Uzbekistan,99806,2024-11-03,SMB
CUST646590,Robert,Freeman,kathrynyoung@example.org,7563243469,Other,2005-04-19,"69689 Obrien Canyon Suite 641, Phyllisshire, MD 80505",Lawrencefurt,Connecticut,Romania,71183,2024-05-23,Corporate
CUST880330,Toni,Jackson,jamessmith@example.net,001-893-784-9004x328,Other,1975-04-22,"72186 Hernandez Hollow, New Brandonchester, MN 10588",Hunterburgh,North Dakota,San Marino,24463,2022-10-11,SMB
CUST723375,Charles,Wright,edwardssteven@example.com,+1-608-928-9677x993,Female,1977-02-11,"4238 Tracy Lake, Gomezbury, GA 13298",Butlerburgh,Colorado,Netherlands,15258,2024-03-30,Corporate
CUST076338,Ellen,Johnson,cdavid@example.org,7432930056,Female,1987-04-26,"525 Townsend Port, Greenport, MP 89676",West Dustin,Kansas,Turkmenistan,06776,2021-11-16,SMB
CUST111914,Nancy,James,yrobinson@example.net,001-530-837-0946,Other,1975-11-09,"87153 Schwartz Landing, North Briannahaven, VI 36627",Munoztown,Delaware,Cape Verde,70792,2023-11-05,Retail
CUST977405,Kenneth,Hogan,henrymegan@example.org,(807)682-2605x116,Male,1962-12-30,"25613 Schmidt Squares Apt. 068, Robersonport, TX 95812",South Christopherbury,Montana,Syrian Arab Republic,57026,2021-06-18,SMB
CUST424641,Charles,Barker,shortkaylee@example.org,8226998155,Female,1995-10-04,"PSC 0388, Box 1959, APO AE 61645",Thomasburgh,Hawaii,Rwanda,63560,2021-05-06,Corporate
CUST435731,Michael,Diaz,david85@example.net,(631)682-6545x210,Female,2005-07-29,"50971 Macias View, Drakefort, CO 00962",Karenbury,Utah,Chile,45057,2021-12-31,Corporate
CUST101110,Paul,Nelson,hayeslaura@example.com,+1-387-578-0186,Male,1996-10-13,"600 Obrien Shores, South Pamelaton, AZ 09327",Stephensonberg,North Carolina,Dominica,95601,2023-03-31,Retail
CUST946321,Melissa,Hamilton,thomas85@example.org,001-392-654-9492,Female,2002-06-29,"Unit 5331 Box 7828, DPO AE 56362",South Seanview,Michigan,Kiribati,23459,2023-06-24,Retail
CUST268058,James,Richards,lmarshall@example.com,508.332.3989x7522,Female,1986-11-01,"3666 Clark Islands Suite 411, South Lindaberg, GA 52397",Lake Kaitlyn,Tennessee,Bosnia and Herzegovina,40797,2021-10-07,SMB
CUST220443,Robert,Abbott,rklein@example.net,(313)431-7019x1884,Male,2003-02-12,"46929 Mary Burgs Apt. 893, Mossshire, FL 04366",Gonzalezfort,Arkansas,El Salvador,46620,2023-12-09,Retail
CUST071762,Ashley,Smith,davidstevens@example.com,+1-485-410-1075x7739,Male,1994-06-27,"88243 Walker Inlet, South Paulaside, MT 88143",Blanchardberg,Tennessee,Senegal,20727,2022-05-12,SMB
CUST038898,Madison,Gilbert,allison84@example.org,(592)911-0698,Other,1955-10-13,"393 Brian Haven Apt. 254, South Tiffanyfurt, FL 40563",Andersonville,Florida,Botswana,95409,2025-03-07,Retail
CUST764702,Laurie,White,rhondareynolds@example.net,567-366-4765x569,Male,1990-01-06,"12408 Matthew Stream, Port Carla, VA 39641",Lucastown,Vermont,New Caledonia,45192,2023-09-10,SMB
CUST628268,Rachel,Calhoun,christopherbrown@example.org,695.992.3821x5795,Other,1958-06-01,"544 Walters Valleys, West Sarah, WV 30359",Lake Tina,New Hampshire,Zimbabwe,47908,2022-10-04,Retail
CUST296450,Jeffery,Moore,aberger@example.com,503-986-2494x11830,Male,2005-06-11,"PSC 6341, Box 7166, APO AP 83205",Williamchester,West Virginia,Syrian Arab Republic,18861,2024-01-27,Retail
CUST443101,Christina,Jones,jeffreygoodwin@example.org,851.368.7828x399,Other,1973-12-15,"58038 Lucas Divide Suite 368, Reneeport, WI 86386",Bryanborough,Georgia,Switzerland,56981,2022-09-30,Corporate
CUST104057,Tara,Gonzalez,justin51@example.net,453-855-2114x96047,Other,1975-10-09,"232 Zachary Summit, Pricehaven, AL 76308",Port Veronica,Massachusetts,Lithuania,56469,2022-02-18,SMB
CUST561185,Laurie,Todd,obrown@example.org,001-775-770-8179x37172,Female,1959-04-17,"64815 Clark Union Suite 945, Phillipsmouth, OH 31933",Margaretmouth,Texas,Guadeloupe,65738,2022-05-27,Retail
CUST183266,Jeremy,Dunn,garciamiranda@example.net,+1-927-447-9469,Male,1984-11-07,"52847 Richard Field, North Rebeccaburgh, NE 07310",North Scottbury,Vermont,Vanuatu,67040,2024-03-25,Retail
CUST557653,Cameron,Gray,jamesgraham@example.net,675-409-6079x2379,Male,1986-02-10,"2644 Nicole Trail Apt. 002, South Paultown, VT 33048",Davischester,Nevada,Greenland,29525,2021-05-03,Retail
CUST422366,Suzanne,Bell,jamiemiller@example.org,2638770735,Male,1970-04-29,"207 Nicholas Rapid, South Henry, DE 56067",Kennethstad,Maryland,Grenada,76718,2024-01-13,Retail
CUST454964,Ruben,Sweeney,erica81@example.net,+1-954-312-7551x1630,Other,1994-12-18,"9972 Jason River Suite 454, Port Amyview, AR 00669",Malikland,Wisconsin,Sudan,41228,2025-03-14,SMB
CUST265079,Meredith,Faulkner,fbarnes@example.com,001-976-236-7271,Male,1994-11-07,"140 Connie Shoals Apt. 756, East Melissabury, ND 58299",Garciatown,Tennessee,Holy See (Vatican City State),82640,2020-09-13,SMB
CUST534985,Clayton,Moore,williamsjacob@example.com,+1-460-340-3393,Male,1988-04-01,"4808 Rodriguez Run Apt. 301, South Paulhaven, CA 16884",Collinshaven,West Virginia,Gibraltar,36233,2022-11-19,Corporate
CUST601213,Mark,Reynolds,williamsmatthew@example.com,518.525.7370x015,Female,1965-04-15,"48526 Harris Lights, Danielleside, MO 95119",Josephmouth,Kansas,Samoa,52223,2024-07-08,SMB
CUST730704,Carlos,Hanson,ericarose@example.org,+1-929-204-7699x0439,Female,1997-09-22,"59513 Wheeler Track Suite 459, New Amanda, RI 92047",South Jonathan,Michigan,Sao Tome and Principe,78205,2023-04-21,Corporate
CUST622798,Amanda,Chapman,william06@example.org,(753)532-7978x9150,Female,1976-09-12,"440 Michael Plaza Suite 368, North Gerald, GA 19169",East Sarah,South Carolina,Papua New Guinea,82497,2022-12-30,Corporate
CUST464826,Melissa,Lopez,vfowler@example.com,787.992.5811x47177,Female,1966-05-03,"Unit 5706 Box 9461, DPO AA 54404",Patriciahaven,Ohio,Palestinian Territory,10887,2025-03-15,Corporate
CUST271680,Jasmine,Liu,yfranklin@example.net,001-995-952-2423x914,Female,1999-01-02,"650 Terri Bridge, Patriciahaven, WV 23107",Rhondaville,North Carolina,Swaziland,85951,2020-09-13,Retail
CUST229674,Marissa,Carpenter,mark38@example.com,7446741226,Female,1988-01-11,"6318 Pamela Meadows, Maciasbury, NJ 78244",South Josephview,South Carolina,Tonga,20095,2020-12-02,Corporate
CUST884112,Roy,Garcia,savagedonald@example.org,6136274736,Other,1985-10-25,"978 Hines Lakes, Alexanderfort, ME 87734",Ashleyborough,Rhode Island,Bhutan,75494,2024-05-26,Retail
CUST180595,Austin,Miranda,teresa46@example.com,(663)448-7519x38322,Other,2001-10-14,"USNS Anderson, FPO AP 69831",East Joshua,Kentucky,Brunei Darussalam,15415,2023-02-17,SMB
CUST384123,Brian,Welch,ggriffin@example.com,616-542-9356x963,Female,2006-06-10,"739 Daniel Ramp, Kimberlymouth, IL 47838",New Bettyhaven,Nevada,Bhutan,64489,2023-04-17,Corporate
CUST246004,Brad,Barr,troman@example.org,359.807.0283x685,Female,1961-03-10,"22592 Johnson Place Apt. 014, New Juan, MN 51015",South Heather,Tennessee,Colombia,58463,2021-07-12,Corporate
CUST246172,Ashley,Cantrell,kelseyserrano@example.org,001-270-315-2977,Other,1973-09-19,"12844 Mullen Mills, Penaview, AS 08450",Joeltown,Wyoming,Nepal,58046,2024-09-22,Corporate
CUST953711,Christian,Santos,hollyrichardson@example.org,469.575.7193,Male,1995-04-11,"35425 Charles Motorway Suite 987, Francotown, NM 98715",Samanthaberg,Idaho,Zimbabwe,17632,2024-01-16,Corporate
CUST864612,Miguel,Flores,dominique40@example.org,920-812-2092,Male,1965-09-19,"84128 Crawford Walks Apt. 734, Kaitlynmouth, TN 82478",Port Thomasborough,North Carolina,Holy See (Vatican City State),97680,2023-09-15,Corporate
CUST848875,Ryan,Cordova,brownmatthew@example.net,(223)555-6697x839,Female,2006-07-26,"45934 Hendrix Throughway Suite 176, Peterberg, MP 65688",Harrisfurt,Oregon,Lebanon,62349,2023-04-17,Retail
CUST903400,Kayla,Brooks,keithallen@example.org,616.634.8179x3011,Male,1956-11-16,"5034 Roberts Turnpike, New Eugene, IL 73969",South Dennisfurt,Massachusetts,Morocco,69110,2021-01-28,SMB
CUST315111,Gary,Pugh,caldwellcourtney@example.org,(439)343-3787,Male,1973-01-06,"2478 Mullins Garden Suite 808, East Adrian, MH 01778",Lewisville,Alaska,French Southern Territories,05213,2021-08-16,Retail
CUST728099,Kimberly,Flowers,thomas45@example.org,001-364-505-2157x711,Female,1980-03-10,"392 Joyce Village, East Kent, MT 78509",East Mckenzie,Alaska,Saint Vincent and the Grenadines,11526,2021-10-06,SMB
CUST091860,Eric,Fernandez,freemancory@example.com,+1-461-631-9692x79898,Female,1998-10-27,"7506 William Ramp, Melindachester, VI 67270",Mistyshire,Alaska,Montserrat,50488,2023-10-24,Retail
CUST948566,David,Knox,timothymartin@example.com,(376)246-0386,Other,1980-03-12,"7284 Davidson Street Apt. 985, Juliamouth, AR 81183",North Amandabury,Oklahoma,Portugal,91921,2021-09-02,Corporate
CUST174209,Heidi,Mahoney,jessica43@example.net,947.680.8524,Male,1960-08-17,"07574 Breanna Inlet, Garzaview, WV 21920",South Amandaborough,Hawaii,Guyana,07947,2020-11-01,Corporate
CUST143899,Valerie,Thomas,connie84@example.org,(909)644-5586,Female,2002-04-03,"17888 Tiffany Place, West Denise, CO 32504",South Maurice,New Mexico,Ireland,56064,2023-12-22,Retail
CUST302610,Leah,Frazier,richard15@example.org,001-903-991-4859,Female,1994-01-18,"9847 Sanchez Brooks, East Carrieshire, AL 86324",New Margaret,Nevada,Morocco,78761,2022-06-29,Retail
CUST519695,Carol,Davis,floresgrant@example.net,(874)872-4869x78931,Male,1977-07-02,"70915 Nelson Ford, South Samanthaport, MO 67726",Port Julie,Oklahoma,Cuba,16641,2022-03-03,Retail
CUST203446,Angela,Daniels,katherine65@example.org,470-499-3997,Female,2002-02-07,"814 Bruce Locks, Port Tammy, NH 05423",New David,Wisconsin,Heard Island and McDonald Islands,63737,2022-06-16,Corporate
CUST793021,Joan,Anderson,flynnbrett@example.net,+1-689-478-6283x479,Other,1981-02-15,"58536 Hubbard Locks, East Amyborough, AL 53062",North Guybury,Iowa,Cape Verde,49914,2021-12-01,SMB
CUST846684,Virginia,Jordan,selena72@example.net,5182436535,Female,1962-07-20,"4200 Rodney Stream Apt. 332, West John, WV 40040",Angelashire,Georgia,Belize,09588,2022-01-03,Retail
CUST878384,Stephanie,Lee,paula98@example.com,592.723.5721,Other,1964-09-05,"316 Goodman Fields, Jeanettefort, ID 29732",Jamesberg,Georgia,Libyan Arab Jamahiriya,83609,2021-11-25,Retail
CUST052900,Todd,Bishop,jack60@example.org,+1-711-770-1126x74397,Female,1967-10-23,"63127 Sandra Mill Apt. 780, North Cindy, MH 02921",New Gregorymouth,South Dakota,Mauritania,23852,2021-02-12,SMB
CUST961998,John,Allen,barrettdavid@example.com,(860)204-5861,Female,1983-06-13,"06120 Gregory Stravenue, Mooreport, WI 64062",Lake Karen,Arkansas,Colombia,93586,2023-06-12,SMB
CUST151268,Ryan,Ross,wilsonpaul@example.com,(988)293-6880x054,Male,1985-09-20,"8977 Anthony Forges Apt. 034, Amandastad, MD 34207",Lewisland,Oregon,Jordan,35523,2022-05-01,SMB
CUST760995,Gregory,Phillips,wallaceronald@example.org,+1-860-573-1093,Other,1982-03-29,"3374 Lambert Ramp, Smalltown, SC 35120",Christopherbury,North Carolina,Romania,21514,2025-02-09,Corporate
CUST565235,Stephanie,Dixon,fischerjonathan@example.net,001-472-273-6074x11128,Female,1954-12-25,"53310 Johnson Ports Apt. 534, Reginaldport, AS 27799",Johnsonside,Wyoming,Belarus,70304,2023-01-23,SMB
CUST973500,Carol,Mason,bphillips@example.com,201.295.7498x8743,Female,1988-07-20,"602 Brenda Hill Apt. 271, East Andreashire, HI 44143",East Seanbury,Alabama,Barbados,88270,2020-06-26,SMB
CUST224617,Bradley,Miller,kevin97@example.net,(333)323-6615,Male,1972-02-27,"343 James Street, Tabithaburgh, TX 25282",Smithview,Mississippi,Germany,80526,2024-03-01,Corporate
CUST568475,Gregory,Brown,vanessarhodes@example.net,766-747-6818x082,Female,1960-12-03,"PSC 7693, Box 5182, APO AP 49905",Lake Corey,Idaho,Azerbaijan,42779,2021-12-21,SMB
CUST910552,Thomas,Gomez,vickie46@example.net,+1-382-747-1645,Male,1986-06-01,"13885 Medina Causeway, Gregoryfort, NM 38848",Lake Markfurt,Georgia,Latvia,54253,2022-02-13,SMB
CUST878461,Rachel,Terry,xlove@example.org,001-589-251-1621,Female,1962-01-23,"367 Donna Centers Apt. 339, Karenstad, ID 46212",West Wesleyhaven,Illinois,Ireland,95884,2020-11-02,SMB
CUST755823,Luis,Thompson,bgross@example.net,(200)894-4442x05853,Female,1976-05-16,"PSC 8470, Box 8097, APO AA 36804",South Kathyside,Maryland,Panama,67904,2022-05-08,Retail
CUST405174,Brandon,Lewis,ronnie70@example.com,814.313.2424,Male,1992-05-14,"1723 Smith Pike, South Jessica, GU 48300",Brianburgh,Idaho,Norfolk Island,02865,2020-12-29,Corporate
CUST682299,Abigail,Delacruz,batesnina@example.net,+1-466-812-5667x16426,Other,1967-09-23,"849 Miller Forges, Harrellfurt, MO 21383",New Valerieland,Maryland,Bolivia,33147,2024-02-14,SMB
CUST055531,Julie,Montgomery,stonebrianna@example.net,+1-310-878-0502x9678,Female,1965-07-04,"8339 Stephanie Green Apt. 047, Jesusfort, PW 45522",Mooremouth,North Carolina,Haiti,95094,2022-10-25,SMB
CUST999983,Carrie,Rivera,rioslawrence@example.net,+1-467-400-3724x159,Other,1995-02-21,"97152 Rowland Oval, Lake Stevenfort, WV 62654",South Barbarabury,Montana,Macao,17191,2024-03-01,Corporate
CUST022621,Robert,Sullivan,andrewsmith@example.com,001-812-410-9154x372,Male,2002-11-07,"474 Williams Mews Apt. 298, Hartside, NH 50582",Whiteshire,Virginia,Dominican Republic,62038,2021-07-03,SMB
CUST916608,Vanessa,Murphy,brownjohn@example.com,001-847-848-0572x9292,Other,1998-04-13,"7730 Dawn Falls Apt. 616, Jacksonton, KY 40343",New Kathleenmouth,Pennsylvania,Romania,14014,2021-11-06,SMB
CUST502023,Danielle,Harris,bhicks@example.net,717.679.8891x56780,Other,1997-02-22,"72464 John Lane Suite 111, Brianhaven, AR 63144",Bethville,Wisconsin,Cook Islands,00554,2020-06-05,Corporate
CUST153419,Thomas,Hardy,eatonjonathan@example.org,878.877.2274x98422,Male,1965-12-08,"09078 Antonio Point Suite 889, Karenside, GU 51515",Zimmermantown,Rhode Island,Finland,50690,2024-05-21,Corporate
CUST187891,Jason,Cook,grayeugene@example.org,001-262-976-4144x23085,Other,1963-11-24,"80448 Allen Meadows, Port Jocelynside, CO 62420",South Benjamin,Oklahoma,Romania,08968,2024-09-17,Retail
CUST767503,Theresa,Brown,anthonyknight@example.net,(576)351-4938x5417,Female,1960-02-25,"1721 Moon Pine, Edwardport, MH 99218",West Lisa,Maine,Iraq,53159,2022-05-07,SMB
CUST379630,Amanda,Logan,umiller@example.org,(551)872-8758x81053,Female,1965-02-08,"5567 Jacob Islands, New Josephtown, NC 52577",South Becky,Michigan,Vietnam,97239,2020-05-26,Corporate
CUST211244,John,Cardenas,pfuentes@example.org,(977)311-6490x8999,Other,1957-05-22,"246 William Crest Apt. 024, South Lori, NC 15509",Katherinemouth,Iowa,Slovakia (Slovak Republic),34636,2020-06-19,Retail
CUST594485,Annette,Miller,jonesscott@example.org,511.318.7999,Female,1998-05-15,"05023 Williams Ridge, Popefurt, GU 59638",Lake Timothyport,California,Indonesia,29946,2024-05-23,Retail
CUST454430,Alexandra,Potts,anna49@example.org,001-928-846-4910,Male,1979-09-09,"Unit 5829 Box 9178, DPO AE 25049",Mathewfurt,Minnesota,Mali,59885,2020-10-06,Retail
CUST333937,Crystal,Harris,zmccarthy@example.net,733.422.7272,Other,1982-10-03,"8649 Fernandez Curve, Danieltown, MO 79304",Port Jason,Oklahoma,Azerbaijan,62327,2025-01-09,SMB
CUST087949,Ashley,Phillips,julie85@example.org,228.424.5465,Male,1981-04-12,"02383 Anne Square, Ayersside, CA 42403",Fosterton,Arizona,Faroe Islands,97339,2020-06-03,SMB
CUST731789,Bruce,Brown,kaitlyn99@example.org,210.370.4347,Male,1965-09-14,"85214 Bruce Wells Apt. 718, Lake Pamela, CT 28530",Port Karen,Louisiana,Czech Republic,58754,2021-09-27,Retail
CUST062734,Justin,Murphy,tmoon@example.net,(690)692-1036,Other,1966-08-08,"7968 Sanders Key Suite 046, West Christinaview, KY 21347",Joseside,Mississippi,Cape Verde,45863,2024-03-17,Retail
CUST423590,Joseph,Robertson,dyoung@example.com,+1-449-292-8972x0378,Male,1975-04-17,"6984 Peter Gateway, East Annaberg, PW 26372",New Glenn,Kentucky,Myanmar,61555,2020-06-10,Retail
CUST090244,James,Bowers,davidsanchez@example.net,505-606-6828,Female,1954-05-31,"4740 Charles Flats, Nobleland, HI 74421",Lake Garyburgh,Connecticut,Greece,76806,2023-04-01,Retail
CUST186196,Yvette,Flowers,tflores@example.com,(562)313-4632x7638,Male,1995-08-12,"PSC 3660, Box 3473, APO AE 24982",Murillomouth,New York,United Arab Emirates,99144,2024-06-12,Corporate
CUST149566,Stephanie,Walker,jonescourtney@example.net,596.843.9005x68797,Female,1959-04-25,"USNS Brown, FPO AA 93685",North Alicia,North Dakota,Sudan,17064,2022-08-09,Corporate
CUST625893,Sarah,Anderson,michaelgeorge@example.net,001-680-439-4924x63458,Other,2006-05-14,"2361 Paul Villages Apt. 471, Fordmouth, UT 20958",Lake Michaelside,Connecticut,Thailand,79807,2020-08-05,SMB
CUST856384,Bruce,Hale,montgomeryjoshua@example.net,745-558-6176x84891,Female,1999-07-19,"769 Marissa Motorway Apt. 016, East Katherine, NV 55457",Mcintyretown,Nevada,Guam,72956,2024-02-28,Retail
CUST155869,Steven,Richards,thomas52@example.org,(486)652-9025x796,Other,2001-10-31,"393 Anita Flat, New Stephanieland, ME 75671",Christinachester,Wyoming,Sweden,59047,2022-06-02,Retail
CUST475496,Mathew,Cruz,ruizchristopher@example.org,416-298-1895x1731,Female,1984-12-02,"60181 Michael Stream, Karenfort, SD 44405",Walterfort,Connecticut,Bouvet Island (Bouvetoya),42162,2021-05-16,SMB
CUST215975,Jessica,Weiss,michaeljacobs@example.com,+1-242-909-4014x20134,Male,1975-07-30,"14601 Cook Forges Apt. 964, Brownshire, PW 95455",Port Amberburgh,New Mexico,Malaysia,79893,2020-06-13,Corporate
CUST393282,Nancy,Mayo,dromero@example.net,4784165998,Other,1962-02-11,"3357 Howell Highway Suite 763, East Nicoleburgh, TX 88198",Tyronehaven,New York,Israel,73712,2022-02-20,SMB
CUST699479,Ashley,Gilbert,reevesjorge@example.com,201.819.3547x20465,Female,1956-09-20,"PSC 9858, Box 4124, APO AP 63762",Lorettatown,Delaware,Paraguay,71831,2020-07-22,Retail
